"GeneID" "MGI" "HumanEntrez" "MouseEntrez" "RatEntrez" "HumanName" "MouseName" "RatName" "Localisation" "Npmid"
"1167" 1167 "MGI:1345966" 7464 107684 313235 "CORO2A" "Coro2a" "Coro2a" "Postsynaptic" 6
"1168" 1168 "MGI:1919418" 150209 72168 303786 "AIFM3" "Aifm3" "Aifm3" "Postsynaptic" 6
"1169" 1169 "MGI:99602" 176 11595 58968 "ACAN" "Acan" "Acan" "Postsynaptic" 6
"1170" 1170 "MGI:2143230" 23187 102693 171434 "PHLDB1" "Phldb1" "Phldb1" "Postsynaptic" 6
"1171" 1171 "MGI:2443804" 386617 243043 364148 "KCTD8" "Kctd8" "Kctd8" "Postsynaptic" 6
"1172" 1172 "MGI:2149021" 440279 208898 286931 "UNC13C" "Unc13c" "Unc13c" "Postsynaptic" 7
"1173" 1173 "MGI:95893" 3005 14958 24437 "H1F0" "H1f0" "H1f0" "Postsynaptic" 7
"1174" 1174 "MGI:97516" 5127 18555 81741 "CDK16" "Cdk16" "Cdk16" "Postsynaptic" 6
"1175" 1175 "MGI:2149632" 6160 114641 64298 "RPL31" "Rpl31" "Rpl31" "Postsynaptic" 7
"1176" 1176 "MGI:1926029" 124044 78779 498963 "SPATA2L" "Spata2l" "Spata2L" "Postsynaptic" 7
"1177" 1177 "MGI:1920082" 55118 72832 171438 "CRTAC1" "Crtac1" "Crtac1" "Postsynaptic" 6
"1178" 1178 "MGI:2677491" 26289 229949 365985 "AK5" "Ak5" "LOC365985" "Postsynaptic" 7
"1179" 1179 "MGI:1923558" 81876 76308 100126191 "RAB1B" "Rab1b" "Rab1b" "Postsynaptic" 7
"1180" 1180 "MGI:2385656" 23205 94180 171410 "ACSBG1" "Acsbg1" "Acsbg1" "Postsynaptic" 7
"1181" 1181 "MGI:1917925" 80124 70675 286761 "VCPIP1" "Vcpip1" "Vcpip1" "Postsynaptic" 6
"1182" 1182 "MGI:1913856" 255252 66606 311346 "LRRC57" "Lrrc57" "Lrrc57" "Postsynaptic" 6
"1183" 1183 "MGI:1923484" 260425 99470 245903 "MAGI3" "Magi3" "Magi3" "Postsynaptic" 6
"1184" 1184 "MGI:108511" 4336 17433 25037 "MOBP" "Mobp" "Mobp" "Postsynaptic" 7
"1185" 1185 "MGI:1336192" 57605 19679 304474 "PITPNM2" "Pitpnm2" "Pitpnm2" "Postsynaptic" 6
"1186" 1186 "MGI:1099832" 7094 21894 313494 "TLN1" "Tln1" "Tln1" "Postsynaptic" 7
"1187" 1187 "MGI:1921075" 129285 73825 362697 "PPP1R21" "Ppp1r21" "Ppp1r21" "Postsynaptic" 6
"1188" 1188 "MGI:1915076" 116841 67826 303183 "SNAP47" "Snap47" "Snap47" "Postsynaptic" 7
"1189" 1189 "MGI:1923990" 23167 76740 362923 "EFR3A" "Efr3a" "Efr3a" "Postsynaptic" 7
"1190" 1190 "MGI:96067" 3064 15194 29424 "HTT" "Htt" "Htt" "Postsynaptic" 7
"1191" 1191 "MGI:2178103" 396 192662 360678 "ARHGDIA" "Arhgdia" "Arhgdia" "Postsynaptic" 7
"1192" 1192 "MGI:1860604" 2983 54195 25202 "GUCY1B3" "Gucy1b3" "Gucy1b1" "Postsynaptic" 7
"1193" 1193 "MGI:1332236" 8760 110911 114101 "CDS2" "Cds2" "Cds2" "Postsynaptic" 7
"1194" 1194 "MGI:1913501" 26286 66251 503165 "ARFGAP3" "Arfgap3" "Arfgap3" "Postsynaptic" 6
"1195" 1195 "MGI:87906" 71 11465 287876 "ACTG1" "Actg1" "Actg1" "Postsynaptic" 8
"1196" 1196 "MGI:2442233" 23229 236915 66013 "ARHGEF9" "Arhgef9" "Arhgef9" "Postsynaptic" 6
"1197" 1197 "MGI:1918006" 9732 238130 366608 "DOCK4" "Dock4" "Dock4" "Postsynaptic" 7
"1198" 1198 "MGI:1330839" 55327 22343 60442 "LIN7C" "Lin7c" "Lin7c" "Postsynaptic" 7
"1199" 1199 "MGI:1860188" 8724 54198 684097 "SNX3" "Snx3" "Snx3" "Postsynaptic" 6
"1200" 1200 "MGI:3697726" 57636 58996 303501 "ARHGAP23" "Arhgap23" "Arhgap23" "Postsynaptic" 6
"1201" 1201 "MGI:1918396" 401647 71146 309378 "GOLGA7B" "Golga7b" "Golga7b" "Postsynaptic" 6
"1202" 1202 "MGI:1316687" 4676 17955 361684 "NAP1L4" "Nap1l4" "Nap1l4" "Postsynaptic" 7
"1203" 1203 "MGI:2157910" 23209 170790 315215 "MLC1" "Mlc1" "Mlc1" "Postsynaptic" 6
"1204" 1204 "MGI:1347076" 6157 26451 293418 "RPL27A" "Rpl27a" "Rpl27a" "Postsynaptic" 7
"1205" 1205 "MGI:1100859" 726 12337 171495 "CAPN5" "Capn5" "Capn5" "Postsynaptic" 6
"1206" 1206 "MGI:1933158" 3612 55980 83523 "IMPA1" "Impa1" "Impa1" "Postsynaptic" 7
"1207" 1207 "MGI:104799" 8682 18611 364052 "PEA15" "Pea15a" "Pea15" "Postsynaptic" 7
"1208" 1208 "MGI:108177" 1660 13211 304859 "DHX9" "Dhx9" "Dhx9" "Postsynaptic" 7
"1209" 1209 "MGI:1351344" 2917 108073 81672 "GRM7" "Grm7" "Grm7" "Postsynaptic" 7
"1210" 1210 "MGI:98117" 6209 20054 29285 "RPS15" "Rps15" "Rps15" "Postsynaptic" 7
"1211" 1211 "MGI:99425" 9230 19326 79434 "RAB11B" "Rab11b" "Rab11b" "Postsynaptic" 7
"1212" 1212 "MGI:1919599" 1845 72349 498003 "DUSP3" "Dusp3" "Dusp3" "Postsynaptic" 7
"1213" 1213 "MGI:1915089" 26086 67839 246254 "GPSM1" "Gpsm1" "Gpsm1" "Postsynaptic" 6
"1214" 1214 "MGI:104967" 2734 20340 29476 "GLG1" "Glg1" "Glg1" "Postsynaptic" 7
"1215" 1215 "MGI:1915757" 8497 68507 140592 "PPFIA4" "Ppfia4" "Ppfia4" "Postsynaptic" 6
"1216" 1216 "MGI:2442544" 1615 226414 116483 "DARS1" "Dars" "Dars1" "Postsynaptic" 7
"1217" 1217 "MGI:1351636" 63826 27364 303306 "SRR" "Srr" "Srr" "Postsynaptic" 7
"1218" 1218 "MGI:99673" 111 224129 64532 "ADCY5" "Adcy5" "Adcy5" "Postsynaptic" 7
"1219" 1219 "MGI:1920428" 8976 73178 682507 "WASL" "Wasl" "Wasl" "Postsynaptic" 6
"1220" 1220 "MGI:106612" 4641 17913 65261 "MYO1C" "Myo1c" "Myo1c" "Postsynaptic" 6
"1221" 1221 "MGI:1926834" 64122 63828 498034 "FN3K" "Fn3k" "Fn3k" "Postsynaptic" 6
"1222" 1222 "MGI:88263" 823 12333 29153 "CAPN1" "Capn1" "Capn1" "Postsynaptic" 6
"1223" 1223 "MGI:108117" 2010 13726 25437 "EMD" "Emd" "Emd" "Postsynaptic" 6
"1224" 1224 "MGI:1349919" 54539 104130 299310 "NDUFB11" "Ndufb11" "Ndufb11" "Postsynaptic" 7
"1225" 1225 "MGI:1888994" 752 57778 287746 "FMNL1" "Fmnl1" "Fmnl1" "Postsynaptic" 6
"1226" 1226 "MGI:1343262" 10469 21856 29635 "TIMM44" "Timm44" "Timm44" "Postsynaptic" 7
"1227" 1227 "MGI:2384560" 16 234734 292023 "AARS" "Aars" "Aars" "Postsynaptic" 7
"1228" 1228 "MGI:1346036" 5300 23988 298696 "PIN1" "Pin1" "Pin1" "Postsynaptic" 7
"1229" 1229 "MGI:1346863" 5602 26414 25272 "MAPK10" "Mapk10" "Mapk10" "Postsynaptic" 8
"1230" 1230 "MGI:2137300" 60484 73940 64057 "HAPLN2" "Hapln2" "Hapln2" "Postsynaptic" 7
"1231" 1231 "MGI:96009" 3033 15107 113965 "HADH" "Hadh" "Hadh" "Postsynaptic" 7
"1232" 1232 "MGI:1859652" 10651 53375 288150 "MTX2" "Mtx2" "Mtx2" "Postsynaptic" 7
"1233" 1233 "MGI:894297" 1211 12757 83800 "CLTA" "Clta" "Clta" "Postsynaptic" 7
"1234" 1234 "MGI:1321389" 9341 22319 29528 "VAMP3" "Vamp3" "Vamp3" "Postsynaptic" 7
"1235" 1235 "MGI:1196345" 55326 52123 306582 "AGPAT5" "Agpat5" "Agpat5" "Postsynaptic" 7
"1236" 1236 "MGI:1927596" 51704 64297 293546 "GPRC5B" "Gprc5b" "Gprc5b" "Postsynaptic" 7
"1237" 1237 "MGI:2385848" 54828 192197 363662 "BCAS3" "Bcas3" "Bcas3" "Postsynaptic" 7
"1238" 1238 "MGI:105047" 5705 19184 81827 "PSMC5" "Psmc5" "Psmc5" "Postsynaptic" 7
"1239" 1239 "MGI:106092" 2108 110842 300726 "ETFA" "Etfa" "Etfa" "Postsynaptic" 7
"1240" 1240 "MGI:1919586" 55699 381314 364070 "IARS2" "Iars2" "Iars2" "Postsynaptic" 7
"1241" 1241 "MGI:2677061" 747 269060 309207 "DAGLA" "Dagla" "Dagla" "Postsynaptic" 6
"1242" 1242 "MGI:1923691" 23500 76441 316201 "DAAM2" "Daam2" "Daam2" "Postsynaptic" 7
"1243" 1243 "MGI:1339951" 1434 110750 362273 "CSE1L" "Cse1l" "Cse1l" "Postsynaptic" 7
"1244" 1244 "MGI:1928395" 6642 56440 84471 "SNX1" "Snx1" "Snx1" "Postsynaptic" 7
"1245" 1245 "MGI:2444672" 8567 228355 94193 "MADD" "Madd" "Madd" "Postsynaptic" 7
"1246" 1246 "MGI:97502" 5110 18537 25604 "PCMT1" "Pcmt1" "Pcmt1" "Postsynaptic" 7
"1247" 1247 "MGI:1917619" 9529 70369 366734 "BAG5" "Bag5" "Bag5" "Postsynaptic" 7
"1248" 1248 "MGI:1313276" 6843 22317 25624 "VAMP1" "Vamp1" "Vamp1" "Postsynaptic" 7
"1249" 1249 "MGI:1920040" 6742 381760 54304 "SSBP1" "Ssbp1" "Ssbp1" "Postsynaptic" 6
"1250" 1250 "MGI:1345180" 66004 23936 300018 "LYNX1" "Lynx1" "Lynx1" "Postsynaptic" 6
"1251" 1251 "MGI:1328355" 7466 22393 83725 "WFS1" "Wfs1" "Wfs1" "Postsynaptic" 6
"1252" 1252 "MGI:1276121" 10295 12041 29603 "BCKDK" "Bckdk" "Bckdk" "Postsynaptic" 6
"1253" 1253 "MGI:95791" 2805 14718 24401 "GOT1" "Got1" "Got1" "Postsynaptic" 7
"1254" 1254 "MGI:1916865" 376267 104886 299156 "RAB15" "Rab15" "Rab15" "Postsynaptic" 7
"1255" 1255 "MGI:98352" 6648 20656 24787 "SOD2" "Sod2" "Sod2" "Postsynaptic" 7
"1256" 1256 "MGI:2441841" 8476 226751 114116 "CDC42BPA" "Cdc42bpa" "Cdc42bpa" "Postsynaptic" 7
"1257" 1257 "MGI:1351869" 8566 216134 83578 "PDXK" "Pdxk" "Pdxk" "Postsynaptic" 8
"1258" 1258 "MGI:1922832" 57614 227446 309053 "RELCH" "Relch" "Relch" "Postsynaptic" 7
"1259" 1259 "MGI:101839" 6158 19943 64638 "RPL28" "Rpl28" "Rpl28" "Postsynaptic" 7
"1260" 1260 "MGI:1923760" 83696 76510 315059 "TRAPPC9" "Trappc9" "Trappc9" "Postsynaptic" 6
"1261" 1261 "MGI:1330239" 8813 13480 296394 "DPM1" "Dpm1" "Dpm1" "Postsynaptic" 7
"1262" 1262 "MGI:2179326" 55074 170719 117520 "OXR1" "Oxr1" "Oxr1" "Postsynaptic" 7
"1263" 1263 "MGI:1194891" 2817 14733 58920 "GPC1" "Gpc1" "Gpc1" "Postsynaptic" 7
"1264" 1264 "MGI:2385079" 4728 225887 293652 "NDUFS8" "Ndufs8" "Ndufs8" "Postsynaptic" 7
"1265" 1265 "MGI:1929095" 8615 56041 56042 "USO1" "Uso1" "Uso1" "Postsynaptic" 7
"1266" 1266 "MGI:1346869" 6416 26398 287398 "MAP2K4" "Map2k4" "Map2k4" "Postsynaptic" 7
"1267" 1267 "MGI:1924074" 56181 76824 298549 "MTFR1L" "Mtfr1l" "Mtfr1l" "Postsynaptic" 7
"1268" 1268 "MGI:109369" 50809 15441 313647 "HP1BP3" "Hp1bp3" "Hp1bp3" "Postsynaptic" 7
"1269" 1269 "MGI:893579" 10657 20218 117268 "KHDRBS1" "Khdrbs1" "Khdrbs1" "Postsynaptic" 6
"1270" 1270 "MGI:1337124" 55907 12764 312826 "CMAS" "Cmas" "Cmas" "Postsynaptic" 7
"1271" 1271 "MGI:88516" 1410 12955 25420 "CRYAB" "Cryab" "Cryab" "Postsynaptic" 6
"1272" 1272 "MGI:101919" 164 11765 171494 "AP1G1" "Ap1g1" "Ap1g1" "Postsynaptic" 7
"1273" 1273 "MGI:1309526" 6218 20068 29286 "RPS17" "Rps17" "Rps17" "Postsynaptic" 7
"1274" 1274 "MGI:104816" 3191 15388 80846 "HNRNPL" "Hnrnpl" "Hnrnpl" "Postsynaptic" 7
"1275" 1275 "MGI:1328354" 4356 13384 114202 "MPP3" "Mpp3" "Mpp3" "Postsynaptic" 7
"1276" 1276 "MGI:99476" 7920 193742 361796 "ABHD16A" "Abhd16a" "Abhd16a" "Postsynaptic" 6
"1277" 1277 "MGI:2444579" 165215 241520 499821 "FAM171B" "Fam171b" "Fam171b" "Postsynaptic" 6
"1278" 1278 "MGI:96231" 3305 15482 24963 "HSPA1L" "Hspa1l" "Hspa1l" "Postsynaptic" 7
"1279" 1279 "MGI:109555" 5701 19181 25581 "PSMC2" "Psmc2" "Psmc2" "Postsynaptic" 7
"1280" 1280 "MGI:102666" 5536 19060 65179 "PPP5C" "Ppp5c" "Ppp5c" "Postsynaptic" 7
"1281" 1281 "MGI:109279" 23530 18115 310378 "NNT" "Nnt" "Nnt" "Postsynaptic" 6
"1282" 1282 "MGI:102682" 3996 16897 54265 "LLGL1" "Llgl1" "Llgl1" "Postsynaptic" 6
"1283" 1283 "MGI:2685817" 57520 329152 316395 "HECW2" "Hecw2" "Hecw2" "Postsynaptic" 7
"1284" 1284 "MGI:1098296" 1374 12894 25757 "CPT1A" "Cpt1a" "Cpt1a" "Postsynaptic" 7
"1285" 1285 "MGI:1346871" 5609 26400 363855 "MAP2K7" "Map2k7" "Map2k7" "Postsynaptic" 7
"1286" 1286 "MGI:95911" 7923 14979 361802 "HSD17B8" "H2-Ke6" "Hsd17b8" "Postsynaptic" 7
"1287" 1287 "MGI:1915755" 738 68505 100361915 "VPS51" "Vps51" "Vps51" "Postsynaptic" 7
"1288" 1288 "MGI:1859251" 11258 53598 362504 "DCTN3" "Dctn3" "Dctn3" "Postsynaptic" 6
"1289" 1289 "MGI:1923406" 9715 76156 500102 "FAM131B" "Fam131b" "Fam131b" "Postsynaptic" 6
"1290" 1290 "MGI:1354723" 10908 50767 360753 "PNPLA6" "Pnpla6" "Pnpla6" "Postsynaptic" 6
"1291" 1291 "MGI:2384308" 5165 236900 296849 "PDK3" "Pdk3" "Pdk3" "Postsynaptic" 7
"1292" 1292 "MGI:1351352" 471 108147 81643 "ATIC" "Atic" "Atic" "Postsynaptic" 7
"1293" 1293 "MGI:1915452" 4698 68202 25488 "NDUFA5" "Ndufa5" "Ndufa5" "Postsynaptic" 7
"1294" 1294 "MGI:1913745" 4709 66495 301427 "NDUFB3" "Ndufb3" "Ndufb3" "Postsynaptic" 7
"1295" 1295 "MGI:1914852" 25977 67602 312694 "NECAP1" "Necap1" "Necap1" "Postsynaptic" 7
"1296" 1296 "MGI:1346867" 5605 26396 58960 "MAP2K2" "Map2k2" "Map2k2" "Postsynaptic" 7
"1297" 1297 "MGI:1914963" 131118 67713 502525 "DNAJC19" "Dnajc19" "Dnajc19" "Postsynaptic" 6
"1298" 1298 "MGI:1921392" 9361 74142 170916 "LONP1" "Lonp1" "Lonp1" "Postsynaptic" 7
"1299" 1299 "MGI:1344370" 4718 68197 293130 "NDUFC2" "Ndufc2" "Ndufc2" "Postsynaptic" 7
"1300" 1300 "MGI:2152211" 54550 117148 170928 "NECAB2" "Necab2" "Necab2" "Postsynaptic" 7
"1301" 1301 "MGI:1913764" 80150 66514 246307 "ASRGL1" "Asrgl1" "Asrgl1" "Postsynaptic" 7
"1302" 1302 "MGI:2660877" 2977 234889 66012 "GUCY1A2" "Gucy1a2" "Gucy1a2" "Postsynaptic" 6
"1303" 1303 "MGI:1925756" 286097 78506 364601 "MICU3" "Micu3" "Micu3" "Postsynaptic" 7
"1304" 1304 "MGI:2449088" 199731 260299 365216 "CADM4" "Cadm4" "Cadm4" "Postsynaptic" 7
"1305" 1305 "MGI:1919267" 51706 72017 304805 "CYB5R1" "Cyb5r1" "Cyb5r1" "Postsynaptic" 6
"1306" 1306 "MGI:2138993" 254531 99010 296048 "LPCAT4" "Lpcat4" "Lpcat4" "Postsynaptic" 7
"1307" 1307 "MGI:92356" 7812 229663 117180 "CSDE1" "Csde1" "Csde1" "Postsynaptic" 6
"1308" 1308 "MGI:2449057" 2617 353172 297113 "GARS" "Gars" "Gars" "Postsynaptic" 7
"1309" 1309 "MGI:2139354" 10564 99371 296380 "ARFGEF2" "Arfgef2" "Arfgef2" "Postsynaptic" 6
"1310" 1310 "MGI:1919449" 64210 72199 171124 "MMS19" "Mms19" "Mms19" "Postsynaptic" 7
"1311" 1311 "MGI:1921241" 51062 73991 362750 "ATL1" "Atl1" "Atl1" "Postsynaptic" 7
"1312" 1312 "MGI:106485" 80212 215707 100036765 "CCDC92" "Ccdc92" "Ccdc92" "Postsynaptic" 6
"1313" 1313 "MGI:1316706" 9054 18041 84594 "NFS1" "Nfs1" "Nfs1" "Postsynaptic" 7
"1314" 1314 "MGI:2444531" 57148 228850 362257 "RALGAPB" "Ralgapb" "Ralgapb" "Postsynaptic" 6
"1315" 1315 "MGI:1914811" 57599 67561 363164 "WDR48" "Wdr48" "Wdr48" "Postsynaptic" 7
"1316" 1316 "MGI:97830" 5837 19309 24701 "PYGM" "Pygm" "Pygm" "Postsynaptic" 7
"1317" 1317 "MGI:1919205" 9798 71955 307833 "IST1" "Ist1" "Ist1" "Postsynaptic" 6
"1318" 1318 "MGI:1934754" 3735 85305 292028 "KARS1" "Kars" "Kars" "Postsynaptic" 6
"1319" 1319 "MGI:102797" 2180 14081 25288 "ACSL1" "Acsl1" "Acsl1" "Postsynaptic" 6
"1320" 1320 "MGI:95556" 2316 192176 293860 "FLNA" "Flna" "Flna" "Postsynaptic" 6
"1321" 1321 "MGI:2145950" 23513 105782 362938 "SCRIB" "Scrib" "Scrib" "Postsynaptic" 6
"1322" 1322 "MGI:1932576" 9590 83397 83425 "AKAP12" "Akap12" "Akap12" "Postsynaptic" 7
"1323" 1323 "MGI:1923520" 51571 223601 299909 "FAM49B" "Fam49b" "Fam49b" "Postsynaptic" 7
"1324" 1324 "MGI:99665" 84258 20981 25731 "SYT3" "Syt3" "Syt3" "Postsynaptic" 6
"1325" 1325 "MGI:1915919" 9344 381921 64666 "TAOK2" "Taok2" "Taok2" "Postsynaptic" 6
"1326" 1326 "MGI:894644" 783 12296 116600 "CACNB2" "Cacnb2" "Cacnb2" "Postsynaptic" 6
"1327" 1327 "MGI:2183683" 89796 215690 685707 "NAV1" "Nav1" "Nav1" "Postsynaptic" 6
"1328" 1328 "MGI:103575" 6500 21402 287280 "SKP1" "Skp1" "Skp1" "Postsynaptic" 7
"1329" 1329 "MGI:102548" 7249 22084 24855 "TSC2" "Tsc2" "Tsc2" "Postsynaptic" 6
"1330" 1330 "MGI:2143333" 9941 208194 301062 "EXOG" "Exog" "Exog" "Postsynaptic" 7
"1331" 1331 "MGI:88547" 1459 13000 307641 "CSNK2A2" "Csnk2a2" "Csnk2a2" "Postsynaptic" 7
"1332" 1332 "MGI:1340806" 142 11545 25591 "PARP1" "Parp1" "Parp1" "Postsynaptic" 6
"1333" 1333 "MGI:2442582" 22885 319713 307395 "ABLIM3" "Ablim3" "Ablim3" "Postsynaptic" 7
"1334" 1334 "MGI:1333753" 10015 18571 501083 "PDCD6IP" "Pdcd6ip" "Pdcd6ip" "Postsynaptic" 7
"1335" 1335 "MGI:97297" 4734 17999 25489 "NEDD4" "Nedd4" "Nedd4" "Postsynaptic" 7
"1336" 1336 "MGI:97759" 5575 19085 25521 "PRKAR1B" "Prkar1b" "Prkar1b" "Postsynaptic" 6
"1337" 1337 "MGI:1341044" 10189 21681 690585 "ALYREF" "Alyref" "Alyref" "Postsynaptic" 7
"1338" 1338 "MGI:1351486" 27095 27096 362599 "TRAPPC3" "Trappc3" "Trappc3" "Postsynaptic" 6
"1339" 1339 "MGI:1915467" 7916 53761 294250 "PRRC2A" "Prrc2a" "Prrc2a" "Postsynaptic" 6
"1340" 1340 "MGI:2136419" 23098 237868 287545 "SARM1" "Sarm1" "Sarm1" "Postsynaptic" 6
"1341" 1341 "MGI:1925544" 6233 78294 81777 "RPS27A" "Rps27a" "Rps27a-ps1" "Postsynaptic" 7
"1342" 1342 "MGI:1203522" 9223 14924 500261 "MAGI1" "Magi1" "Magi1" "Postsynaptic" 6
"1343" 1343 "MGI:99845" 2665 14569 29662 "GDI2" "Gdi2" "Gdi2" "Postsynaptic" 7
"1344" 1344 "MGI:3039582" 114783 381983 691056 "LMTK3" "Lmtk3" "Lmtk3" "Postsynaptic" 6
"1345" 1345 "MGI:96661" 3739 16492 25469 "KCNA4" "Kcna4" "Kcna4" "Postsynaptic" 7
"1346" 1346 "MGI:3609245" 114795 208151 304458 "TMEM132B" "Tmem132b" "Tmem132b" "Postsynaptic" 6
"1347" 1347 "MGI:1921633" 9898 74383 361984 "UBAP2L" "Ubap2l" "Ubap2l" "Postsynaptic" 7
"1348" 1348 "MGI:2673000" 80128 360213 310641 "TRIM46" "Trim46" "Trim46" "Postsynaptic" 7
"1349" 1349 "MGI:1202384" 1642 13194 64470 "DDB1" "Ddb1" "Ddb1" "Postsynaptic" 7
"1350" 1350 "MGI:1923321" 152789 76071 305434 "JAKMIP1" "Jakmip1" "Jakmip1" "Postsynaptic" 6
"1351" 1351 "MGI:1194504" 3766 16513 29718 "KCNJ10" "Kcnj10" "Kcnj10" "Postsynaptic" 8
"1352" 1352 "MGI:1100520" 5756 19230 315265 "TWF1" "Twf1" "Twf1" "Postsynaptic" 6
"1353" 1353 "MGI:1349392" 9555 26914 29384 "H2AFY" "H2afy" "Macroh2a1" "Postsynaptic" 7
"1354" 1354 "MGI:95564" 2332 14265 24948 "FMR1" "Fmr1" "Fmr1" "Postsynaptic" 7
"1355" 1355 "MGI:95481" 5747 14083 25614 "PTK2" "Ptk2" "Ptk2" "Postsynaptic" 6
"1356" 1356 "MGI:109564" 3798 16572 314906 "KIF5A" "Kif5a" "Kif5a" "Postsynaptic" 6
"1357" 1357 "MGI:107427" 1996 15572 432358 "ELAVL4" "Elavl4" "Elavl4" "Postsynaptic" 7
"1358" 1358 "MGI:107418" 5799 19276 29714 "PTPRN2" "Ptprn2" "Ptprn2" "Postsynaptic" 7
"1359" 1359 "MGI:1353633" 2521 233908 317385 "FUS" "Fus" "Fus" "Postsynaptic" 7
"1360" 1360 "MGI:2443554" 84376 320191 306548 "HOOK3" "Hook3" "Hook3" "Postsynaptic" 6
"1361" 1361 "MGI:1917870" 7336 70620 287927 "UBE2V2" "Ube2v2" "Ube2v2" "Postsynaptic" 7
"1362" 1362 "MGI:1924879" 80309 77629 316561 "SPHKAP" "Sphkap" "Sphkap" "Postsynaptic" 6
"1363" 1363 "MGI:1919746" 9632 218811 685144 "SEC24C" "Sec24c" "Sec24c" "Postsynaptic" 6
"1364" 1364 "MGI:97887" 5962 19684 315655 "RDX" "Rdx" "Rdx" "Postsynaptic" 7
"1365" 1365 "MGI:1929092" 10432 56275 170900 "RBM14" "Rbm14" "Rbm14" "Postsynaptic" 6
"1366" 1366 "MGI:1096362" 9379 18190 116595 "NRXN2" "Nrxn2" "Nrxn2" "Postsynaptic" 6
"1367" 1367 "MGI:1922857" 65268 75607 306811 "WNK2" "Wnk2" "Wnk2" "Postsynaptic" 6
"1368" 1368 "MGI:2446163" 23196 218236 291019 "FAM120A" "Fam120a" "Fam120a" "Postsynaptic" 7
"1369" 1369 "MGI:95301" 8661 13669 292148 "EIF3A" "Eif3a" "Eif3a" "Postsynaptic" 6
"1370" 1370 "MGI:105938" 5869 19344 288779 "RAB5B" "Rab5b" "Rab5b" "Postsynaptic" 6
"1371" 1371 "MGI:1917706" 25874 70456 100359982 "MPC2" "Mpc2" "Mpc2" "Postsynaptic" 7
"1372" 1372 "MGI:1333818" 6201 20115 29258 "RPS7" "Rps7" "Rps7" "Postsynaptic" 6
"1373" 1373 "MGI:2448488" 146330 214931 494223 "FBXL16" "Fbxl16" "Fbxl16" "Postsynaptic" 6
"1374" 1374 "MGI:2442192" 8411 216238 314764 "EEA1" "Eea1" "Eea1" "Postsynaptic" 5
"1375" 1375 "MGI:91842" NA 110957 NA NA "D1Pas1" NA "Postsynaptic" 5
"1376" 1376 "MGI:106387" 57221 215821 292947 "ARFGEF3" "Arfgef3" "Arfgef3" "Postsynaptic" 5
"1377" 1377 "MGI:96819" 301 16952 25380 "ANXA1" "Anxa1" "Anxa1" "Postsynaptic" 5
"1378" 1378 "MGI:2442479" 392617 243312 288512 "ELFN1" "Elfn1" "Elfn1" "Postsynaptic" 5
"1379" 1379 "MGI:2444096" 22843 320472 360593 "PPM1E" "Ppm1e" "Ppm1e" "Postsynaptic" 6
"1380" 1380 "MGI:1921991" 9847 74741 362461 "C2CD5" "C2cd5" "C2cd5" "Postsynaptic" 5
"1381" 1381 "MGI:98105" 6206 20042 65139 "RPS12" "Rps12" "Rps12" "Postsynaptic" 6
"1382" 1382 "MGI:1921270" 131034 74020 367160 "CPNE4" "Cpne4" "Cpne4" "Postsynaptic" 6
"1383" 1383 "MGI:1278340" 6144 19933 79449 "RPL21" "Rpl21" "Rpl21" "Postsynaptic" 6
"1384" 1384 "MGI:1919619" 30844 98878 192204 "EHD4" "Ehd4" "Ehd4" "Postsynaptic" 6
"1385" 1385 "MGI:1916267" 112476 69017 361651 "PRRT2" "Prrt2" "Prrt2" "Postsynaptic" 5
"1386" 1386 "MGI:97499" 5095 110821 687008 "PCCA" "Pcca" "Pcca" "Postsynaptic" 6
"1387" 1387 "MGI:1919540" 134353 72290 501688 "LSM11" "Lsm11" "Lsm11" "Postsynaptic" 6
"1388" 1388 "MGI:108481" 311 11744 290527 "ANXA11" "Anxa11" "Anxa11" "Postsynaptic" 6
"1389" 1389 "MGI:1891497" 57338 57340 307916 "JPH3" "Jph3" "Jph3" "Postsynaptic" 5
"1390" 1390 "MGI:109609" 2166 14073 29347 "FAAH" "Faah" "Faahl" "Postsynaptic" 6
"1391" 1391 "MGI:1261845" 57488 52635 299488 "ESYT2" "Esyt2" "Esyt2" "Postsynaptic" 5
"1392" 1392 "MGI:96244" 3303 193740 24472 "HSPA1A" "Hspa1a" "Hspa1a" "Postsynaptic" 6
"1393" 1393 "MGI:1915549" 55275 68299 287535 "VPS53" "Vps53" "Vps53" "Postsynaptic" 6
"1394" 1394 "MGI:1333766" 22905 13855 60443 "EPN2" "Epn2" "Epn2" "Postsynaptic" 6
"1395" 1395 "MGI:96892" 4067 17096 81515 "LYN" "Lyn" "Lyn" "Postsynaptic" 5
"1396" 1396 "MGI:2135272" 57216 93840 289229 "VANGL2" "Vangl2" "Vangl2" "Postsynaptic" 5
"1397" 1397 "MGI:1915337" 79877 68087 360639 "DCAKD" "Dcakd" "Dcakd" "Postsynaptic" 5
"1398" 1398 "MGI:107956" 6546 20541 29715 "SLC8A1" "Slc8a1" "Slc8a1" "Postsynaptic" 5
"1399" 1399 "MGI:1889007" 57348 57776 292597 "TTYH1" "Ttyh1" "Ttyh1" "Postsynaptic" 6
"1400" 1400 "MGI:2145369" 54749 105298 291180 "EPDR1" "Epdr1" "Epdr1" "Postsynaptic" 6
